time,node0x,node0y,node1x,node1y,node2x,node2y,node3x,node3y,node4x,node4y,node5x,node5y
0.26,0.0,0.0,-0.04455059986846477,0.41243500139898776,-0.026353440573800846,0.41459091398944603,-0.016992870453025333,0.41498835517232574,-0.012432074178869712,0.4151227204704358,-0.010100453298811374,0.41518528112825803
0.27,0.0,0.0,-0.045815871586518675,0.41035117464877785,-0.027239843380799655,0.4126614388125713,-0.017567128235862484,0.4130853325251829,-0.012841476548075548,0.413228776758183,-0.010436585813433652,0.413295599880191
0.28,0.0,0.0,-0.04705743898794079,0.40828975189511063,-0.02811729206066982,0.4107589343522844,-0.018137034345766523,0.411209869895178,-0.013247324303256036,0.4113625953920577,-0.010769877581839893,0.4114337813108451
0.29,0.0,0.0,-0.04827601019744554,0.4062501000632268,-0.028985867749242722,0.40888272804595893,-0.0187026885969388,0.40936127625646745,-0.013649735353160608,0.409523477953877,-0.011100412835851614,0.40959912396356934
0.3,0.0,0.0,-0.049472262680128054,0.4042316069956947,-0.02984565359096525,0.4070321713214975,-0.019264185395773126,0.4075388853607198,-0.014048822735457378,0.40771075100657916,-0.011428273077296325,0.4077909514522887
0.31,0.0,0.0,-0.05064684469958669,0.40223368058754094,-0.030696734472068776,0.40520663847765925,-0.019821614105453023,0.4057420545944851,-0.014444694823056992,0.4059237649444103,-0.011753537190095642,0.40600861130704047
0.32,0.0,0.0,-0.05180037669951787,0.4002557479691693,-0.03153919677052475,0.40340552562769805,-0.02037505938572437,0.4039701639008242,-0.014837455521687914,0.40416189290783666,-0.012076281545159162,0.4042514738845676
0.33,0.0,0.0,-0.05293345261312421,0.398297254733887,-0.03237312812269799,0.40162824970212396,-0.020924601508331975,0.40222261476088317,-0.015227204458723165,0.40242452975890186,-0.012396580100126897,0.40251893133959327
0.34,0.0,0.0,-0.054046641104699145,0.3963576642069838,-0.03319861720549877,0.39987424750669576,-0.021470316650606946,0.40049882923151314,-0.015614037164102257,0.40071109111301517,-0.012714504492805645,0.4008103966528481
0.35000000000000003,0.0,0.0,-0.05514048674728489,0.3944364567536218,-0.03401575353307873,0.3981429748320747,-0.022012277168537153,0.3987982490353065,-0.015998045243437176,0.3990210124235588,-0.013030124129720377,0.39912530271210833
0.36,0.0,0.0,-0.05621551114008971,0.39253312912299054,-0.03482462726773772,0.39643390561177605,-0.022550551850430978,0.3971203346996466,-0.016379316543524425,0.3973537481158418,-0.013343506270313554,0.397463101442852
0.37,0.0,0.0,-0.057272213969028485,0.3906471938263767,-0.03562532904388682,0.3947465311253895,-0.023085206153172777,0.395464564741696,-0.016757935311328964,0.39570877076732514,-0.013654716105904185,0.39582326298537307
0.38,0.0,0.0,-0.05831107401378377,0.38877817854696406,-0.03641794980466795,0.3930803592441856,-0.023616302421469726,0.39383043489640834,-0.017133982345551857,0.3940855703311402,-0.01396381683500536,0.39420527491544344
0.39,0.0,0.0,-0.059332550104229664,0.3869256255793596,-0.037202580650186334,0.39143491371645134,-0.024143900091999626,0.39221745738490243,-0.01750753514224712,0.3924836534002579,-0.014270869735000247,0.39260864150574004
0.4,0.0,0.0,-0.060337082029149336,0.3850890912969973,-0.03797931269713395,0.3898097334901346,-0.024668055883214635,0.3906251602206756,-0.0178786680340437,0.3909025425097301,-0.014575934229288379,0.39103288302561046
0.41000000000000003,0.0,0.0,-0.06132509139987752,0.3832681456456599,-0.03874823694884899,0.38820437207047753,-0.025188823971422636,0.38905308655140525,-0.01824745232354985,0.38934177547474413,-0.014879067952477953,0.38947753507674043
0.42,0.0,0.0,-0.06229698247136595,0.38146237166156727,-0.039509444175389596,0.3866183969105319,-0.02570625615505584,0.38750079403413185,-0.01861395641102881,0.38780090476226436,-0.015180326811137235,0.3879421479626166
0.43,0.0,0.0,-0.0632531429229477,0.37967136501251275,-0.040263024802889014,0.38505138883258017,-0.026220402006771337,0.38596785424185875,-0.018978245916700942,0.38627949689427343,-0.015479765042503146,0.3864262860897111
0.44,0.0,0.0,-0.06419394460113192,0.37789473356066305,-0.0410090688119924,0.3835029414786223,-0.026731309015293192,0.3844538520996921,-0.019340383797938898,0.38477713188073137,-0.015777435269903606,0.3849295273985365
0.45,0.0,0.0,-0.06511974422627187,0.3761320969457749,-0.04174766564437604,0.381972660788199,-0.02723902271681844,0.38295838534878335,-0.01970043046144454,0.3832934026805124,-0.016073388556137047,0.38345146282278697
0.46,0.0,0.0,-0.06603088406534896,0.3743830861876074,-0.0424789041173268,0.3804601645019945,-0.027743586817630117,0.38148106403649573,-0.020058443870674125,0.3818279146886566,-0.01636767445418741,0.3819916957749331
0.47000000000000003,0.0,0.0,-0.06692769257232722,0.3726473433064009,-0.04320287234553799,0.37896508168967225,-0.02824504330738442,0.38002151003120876,-0.02041447964855614,0.3803802852484689,-0.01666034105554104,0.3805498416567632
0.48,0.0,0.0,-0.06781048499816533,0.3709245209604417,-0.04391965767003292,0.3774870523006013,-0.028743432565025984,0.37857935656043507,-0.020768591176256734,0.3789501431869957,-0.016951435036904883,0.3791255273934091
0.49,0.0,0.0,-0.06867956397180741,0.36921428209968077,-0.04462934659346107,0.37602572673614554,-0.029238793456753953,0.3771542477708778,-0.021120829687326648,0.3775371283725848,-0.017241001704260128,0.37771839098956206
0.5,0.0,0.0,-0.06953522005381796,0.3675162996345571,-0.04533202472170039,0.37458076544230334,-0.029731163427237917,0.37574583830921326,-0.02147124435798453,0.37614089129327233,-0.017529085035850045,0.37632808110658333
0.51,0.0,0.0,-0.07037773226411526,0.3658302561191512,-0.046027776710988455,0.3731518385215793,-0.030220578584128077,0.3743537929224605,-0.02181988239375876,0.37476109265484614,-0.01781572772268092,0.3749542566594072
